"HUC8","Site_Num","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","SOIL_A_PERCENT","SOIL_C_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_HERBACEOUS_PERCENT","BFI.log","Predicted_BFI"
15080301,9537500,0.029699585051198,15.93,216.14,388.422000356821,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-3.48647265531025,0.0512853973176524
15080301,9537500,0.0385004809846355,16.89,336.27,388.422000356821,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-3.21782333046156,0.0440896771630193
15080301,9537500,0.0278892097872691,16.02,460.64,507.769866943359,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-3.55122991161957,0.0311777610048386
15080301,9537500,0.00144288520481153,16.17,255.5,302.938629150391,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-6.53966662833401,0.0414386472417553
15080301,9537500,0.000887797525860443,16.75,256.04,297.589874267578,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-7.02587866053759,0.0321173782828344
15080301,9537500,0.00408699677454558,16.15,387.68,409.637298583984,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-5.49584949222723,0.0277219604892724
15080301,9537500,0.00423970801921317,17.48,288.97,408.139282226562,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-5.45901215443718,0.0175687334696933
15060101,9489200,0.462334708946054,8.19,825.85,530.152954101562,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.1509471239554,0.48522648185586
15060101,9489200,0.459239554529082,8.61,483.89,493.750762939453,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.163404402075143,0.480810198849703
15060101,9489200,0.562331972301387,8.38,683.9,483.870452880859,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.250631678170097,0.529700480353691
15040005,9447800,0.255010990208397,14.83,446.6,457.913391113281,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-1.07206282322701,0.556173700994064
15040005,9447800,0.873943599177355,16.88,269.29,323.173400878906,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.93628640936599,0.676116280024994
15040005,9447800,0.646217508055038,15.85,408.95,511.978149414062,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.602453852126967,0.586978619945058
15040005,9447800,0.822997002596574,17.17,189.75,242.495895385742,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.53678589171189,0.679999554569825
15040005,9446000,0.65576651686736,15.37,353.56,407.887919499324,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.644484649003148,0.479573997709571
15040005,9446000,0.746166470536004,15.34,249.73,407.887919499324,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.07827006982009,0.605920744932788
15040005,9446000,0.538308584022099,15.08,402.28,407.887919499324,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.153535234846225,0.386939818794787
15040005,9446000,0.285862583185487,15.02,399.48,407.887919499324,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.915564187365253,0.379254886256447
15040005,9446000,0.54330302775491,15.05,341.88,435.059020996094,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.173647135906242,0.457098532430025
15040005,9451000,0.362150471830812,14.34,442.38,407.887919499324,938.8,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.566042612762722,0.397117739560777
15080301,9537200,0.58385607283597,15.64,274.89,290.961364746094,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,0.338623322646842,0.31014067344883
15080301,9537200,0.750303471860597,15.36,275.03,313.436370849609,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,1.1002314607758,0.313418061707868
15080301,9537200,0.526425358360881,15.18,429.44,397.429504394531,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,0.105800013728829,0.286336897916858
15080301,9537200,0.612434565417122,15.68,485.71,441.152008056641,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,0.457557406762634,0.375707291272195
15080301,9537200,0.271436811427765,15.93,298.98,315.309875488281,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-0.98734498626014,0.344679035189167
15080301,9537200,0.0525301222472234,16.15,387.68,409.637298583984,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-2.8924083830094,0.354282598713242
15040005,9448500,0.525469687741535,15.36,323.78,407.887919499324,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.101967007418704,0.497861052639949
15040005,9448500,0.396148845659669,15.69,503.34,407.887919499324,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.42153772084387,0.374665200418449
15040005,9448500,0.430666200035392,15.42,500.14,452.175872802734,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.279133593125338,0.424024444425571
15040005,9448500,0.459112623691855,15.34,333.64,380.262542724609,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.163915532811843,0.488732900810248
15040005,9448500,0.587465505820824,14.55,312.63,368.813232421875,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.353497706267002,0.569805963494123
15040005,9448500,0.212868601526809,15.29,589.1,533.605407714844,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-1.30772011458055,0.329895603462227
15040005,9448500,0.354311348861115,15.23,487.35,402.128234863281,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.600141380276698,0.360514163119866
15040005,9448500,0.51325453116355,16.29,386.21,416.010223388672,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0530305490422763,0.490679139802692
15040005,9448500,0.487767093426411,16.35,453.01,545.165161132812,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.0489413929014882,0.442377219148766
15040005,9448500,0.504777631603494,16.52,386.77,421.135070800781,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0191111080623212,0.495267393311535
15040005,9448500,0.504650989231841,16.62,376.85,471.251098632812,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0186044935355305,0.509011451275863
15020001,9383400,0.576727541491431,7.62,334.87,278.142639160156,2527.83,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.309353874886409,0.585892089790816
15020001,9383400,0.578978208765223,6.99,432.74,401.964324951172,2527.83,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.318580247885151,0.537562480712244
15020001,9383400,0.689320440323711,8.15,414.27,435.868072509766,2527.83,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.796944216932731,0.520148404387915
15020001,9383400,0.657928388697185,9.62,334.22,363.534759521484,2527.83,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.654075988717575,0.562031427682555
15020001,9383400,0.53063877158303,9.56,505.79,563.006652832031,2527.83,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.122708828411014,0.546196316576837
15060101,9489100,0.437160781024717,8.61,483.89,493.750762939453,2091.75,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.2526929608748,0.45987975743671
15060101,9489100,0.535864750100229,9.17,552.58,547.7822265625,2091.75,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.143705800722023,0.501221586149343
15040005,9447000,0.755441564764142,15.34,249.73,407.887919499324,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.12784815300193,0.709278841509453
15040005,9447000,0.625049447694856,15.08,402.28,407.887919499324,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.511036606162209,0.513870346274474
15040005,9447000,0.528660080471965,15.02,403.32,445.388458251953,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.114766124095683,0.452449190300485
15040005,9447000,0.585303059444344,15.48,482.84,491.146606445312,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.344581773685369,0.566220875338495
15040005,9447000,0.524887352871419,16.31,368.76,394.373260498047,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0996317458416225,0.556324221672985
15040005,9447000,0.818652418204841,16,275.17,415.361755371094,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.50724406479741,0.689650106529257
15040005,9447000,0.639814093949225,16.07,419.97,467.194793701172,1125.01,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.574557352097199,0.543053327464285
15020002,9386030,0.35722729318222,11.42,358.81,302.785766601562,1698.63,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-0.587418918358299,0.215765824997659
15020002,9386030,0.076140973050661,12.06,272.84,266.798248291016,1698.63,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.49597296113612,0.145709457139919
15020002,9385500,0.531803677133532,11.15,321.8,292.527169095553,1849.51,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,0.127386692030239,0.505287633588217
15020002,9385500,0.477398663370822,10.86,199.47,292.527169095553,1849.51,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-0.0904669966446526,0.555049394917418
15020002,9385500,0.566675010612716,10.73,315.55,273.580169677734,1849.51,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,0.268297966542447,0.301246979897405
15020002,9385700,0.579477591233561,11.48,345.8,331.610504150391,1766.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,0.320629224134944,0.591308788112407
15020001,9384000,0.418955721498032,7.75,609.52,385.30091012808,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.327061727072478,0.320809793960912
15020001,9384000,0.3447515670653,8.44,392.1,385.30091012808,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.642190388472165,0.389559018640166
15020001,9384000,0.508255408518709,7.62,334.87,278.142639160156,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.0330246352094685,0.403927923521818
15020001,9384000,0.53175627298294,7.69,389.38,339.679962158203,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.127196306294627,0.41580553076074
15020001,9384000,0.372067164894874,8.13,419.95,384.245452880859,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.523358821510559,0.38092588487779
15020001,9384000,0.424758787707082,7.79,465.42,438.199432373047,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.303268003005895,0.412006145569992
15020001,9384000,0.507509238529712,8.3,272.92,271.745849609375,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,0.0300392127494456,0.457378230183296
15020001,9384000,0.398858653679918,7.62,471.94,396.491180419922,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.410222989409034,0.403508183562743
15020001,9384000,0.496549423104574,9.08,376.22,382.252563476562,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.013802526703848,0.39327713745342
15020001,9384000,0.370408511365146,8.62,428.44,416.926422119141,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.530464696969514,0.373762921870857
15020001,9384000,0.458930562201308,8.71,431.92,411.583190917969,1834.65,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.164648703430286,0.381680672337298
15020003,9386250,0.0140000296972519,11.23,300.31,234.249633789062,1714.93,0.0125,0.1818,0.0011,0.002,0.0234,0.141,-4.25459687363843,0.00853543639401001
15040002,9442000,0.504259540137592,14.96,348.6,351.017010028546,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,0.0170385727482772,0.432008030412842
15040002,9442000,0.563939921767318,16.77,297.54,351.017010028546,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,0.257167696167115,0.455285620810026
15040002,9442000,0.404473967695276,15.62,355.9,401.557525634766,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-0.386857725198029,0.46866478134986
15040002,9442000,0.465282548658242,15.61,295.36,302.192626953125,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-0.139093626476783,0.500415831824819
15040002,9442000,0.211486249067026,15.84,424.93,439.282073974609,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-1.31598986546687,0.464089716904768
15040002,9442000,0.517542746796925,16.79,305.02,270.558959960938,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,0.0701998017777072,0.461630210818335
15040002,9442000,0.439045605758739,16.78,350.43,359.758056640625,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-0.245036315295939,0.486708459602135
15040002,9442000,0.455954589067449,16.79,339.66,368.672454833984,1018.86,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-0.176639500173939,0.506791816014172
15040004,9444500,0.25577811894801,11.53,625.63,436.257230788011,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-1.06802887179381,0.378671155034928
15040004,9444500,0.6684719931406,11.76,314.59,436.257230788011,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.70128220928244,0.647315134391648
15040004,9444500,0.539021385003209,11.07,459.37,436.257230788011,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.156403591825198,0.525032998848726
15040004,9444500,0.58634537543135,10.86,471.61,436.257230788011,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.348877608350301,0.520573932210778
15040004,9444500,0.637865043746018,11.67,436.19,436.257230788011,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.566109781108645,0.497178407768727
15040004,9444500,0.435173537488034,11.38,410.47,355.201812744141,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.260773649682252,0.546844500744132
15040004,9444500,0.47185979587864,11.5,412.61,443.864349365234,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.112679887736239,0.609737700187506
15040004,9444500,0.591559311626102,10.97,393.65,382.0009765625,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.370415241579979,0.608069174844537
15040004,9444500,0.381791194236766,11.81,532.02,420.393280029297,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.481952426580453,0.454926859336107
15040004,9444500,0.36596019687232,12.96,525.48,356.147735595703,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.549587157652573,0.414431861667509
15040004,9444500,0.337300249549641,12.48,523.34,412.028198242188,1057.16,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.675348540616986,0.468019068212465
15040004,9444200,0.188007153545552,11.72,730.8,494.624298095703,1272.56,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-1.46301151745746,0.306652962061071
15040004,9444200,0.641811766431313,12.68,350.19,336.544097900391,1272.56,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,0.58323642168192,0.449428362984986
15040004,9444200,0.349608099517659,13.87,277.5,258.877990722656,1272.56,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-0.62076229355343,0.489908650153697
15040004,9444200,0.237488756613396,12.79,565.42,447.382537841797,1272.56,2e-04,0.679,9e-04,0.0018,0.5548,0.0214,-1.16649697201899,0.346764862662741
15020001,9383550,0.367737762175819,7.14,361.97,332.034729003906,2270.37,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.541934159988182,0.396527828443169
15020001,9383500,0.398688211852027,6.99,432.74,401.964324951172,2267.17,0.0468,0.2166,0.0037,0.0052,0.3295,0.1178,-0.410933894801084,0.338220259849432
15040006,9456000,0.00431402465819469,16.07,314.4,339.886327420748,1108.86,0.2123,0.5481,1e-04,0.0013,0.0461,0.1356,-5.44156065826543,0.00415412470283557
15020006,9395900,0.102497332435485,8.24,436.52,361.810363769531,1972.76,0.1102,0.2802,2e-04,0.005,0.5351,0.0061,-2.1697793193546,0.0665680630553207
15020006,9395900,0.0271876346300881,9.04,336.23,273.666900634766,1972.76,0.1102,0.2802,2e-04,0.005,0.5351,0.0061,-3.57742896149535,0.0729568205365687
15040002,9439000,0.503845372886754,16.56,221.56,289.172729492188,1111.91,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,0.0153817948170643,0.513730208040229
15040002,9439000,0.490361577518824,16.78,350.43,359.758056640625,1111.91,0.0219,0.7457,2e-04,0.0067,0.0215,0.0584,-0.0385584664650316,0.45207071836894
15030108,9530200,0.583424010991421,21.93,66.23,81.3089981079102,38.76,0.939,0.1743,0,0.0213,0,0.0379,0.336845322017848,0.367788699936453
15030108,9530200,0.754070649460327,22.47,48.06,50.7594108581543,38.76,0.939,0.1743,0,0.0213,0,0.0379,1.12044176141151,0.856292436540672
15030108,9530200,0.779713387792689,23.59,168.02,90.7190933227539,38.76,0.939,0.1743,0,0.0213,0,0.0379,1.26399691938121,0.756392511824582
15030108,9530200,0.913457885035149,23.37,39.89,56.0421447753906,38.76,0.939,0.1743,0,0.0213,0,0.0379,2.35660609823537,0.70707206660476
15030108,9530200,0.577496405273882,22.6,67.04,73.787727355957,38.76,0.939,0.1743,0,0.0213,0,0.0379,0.312504262754073,0.793364348944494
15030107,9529440,0.184608848698041,22.41,115.29,153.541427612305,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,-1.48542868299199,0.418939503265927
15030107,9529440,0.839002211234334,22.83,77.94,83.8579940795898,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,1.65082271150773,0.634927436964673
15030107,9529440,0.0400748797565304,23.84,164.26,165.441848754883,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,-3.17610558364312,0.64104613020871
15030107,9529440,0.681679274378461,23.59,38.85,42.5567092895508,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,0.761499829407537,0.674091471722744
15030107,9529440,0.193709108625562,24.78,52.17,80.6270980834961,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,-1.42608699110404,0.530777504818192
15070201,9529360,0.600190280177724,21.25,132.65,143.097305297852,43.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.406258005087126,0.685625521847187
15070201,9529360,0.839654587301955,20.75,218.23,204.222076416016,43.07,0.4201,0.164,3e-04,0.0029,0,0.0352,1.65566028400339,0.53516858906317
15070201,9529240,0.50144030243705,20.7,104.89,121.139755249023,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.00576122568356341,0.607079109328157
15070201,9529240,0.510841403165056,20.67,163.05,170.776306152344,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.0433724106067746,0.616237820395437
15070201,9529240,0.597208762197091,21.78,102.44,120.713562011719,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.393848330301551,0.626082066083546
15070201,9529240,0.534384473136407,21.79,223.07,243.549591064453,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.1377553231047,0.467196845554008
15070201,9529240,0.810667224874047,22.5,85.85,95.3339004516602,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,1.45435146122562,0.851505275776644
15070201,9529240,0.773706915267639,22.43,104.45,95.3933944702148,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,1.22936214522721,0.688407235614905
15070201,9529240,0.755625233050136,22.07,36.73,49.9454536437988,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,1.12884255270804,0.667823433882411
15070201,9529160,0.357443036141094,20.7,104.89,121.139755249023,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,-0.586479462569203,0.507771391845841
15070201,9529160,0.300830881398378,20.2,78.43,73.7320327758789,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,-0.843344405576847,0.515695345863795
15070101,9519500,0.247554906879668,20.99,89.3,192.390785569411,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.11169562462482,0.0102774307885875
15070101,9519500,0.177457081528784,20.68,210.02,192.390785569411,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.53367187631578,0.0448853388716956
15070101,9519500,0.02309350624713,20.93,239.67,192.390785569411,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-3.74483947677773,0.0454911446193316
15070101,9519500,5.27379871909034e-05,21.33,139.37,193.451370239258,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-9.85012180314298,0.0524008835446244
15070101,9519500,0.651028174480082,21.38,185.72,191.882110595703,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,0.623561730268955,0.070687180628958
15070101,9519500,0.469836682663654,22.47,151.56,163.292877197266,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-0.120799954373296,0.24285965016856
15070101,9519500,0.222551570929704,22.74,212.22,188.224243164062,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.25085845847455,0.0511612771592548
15070101,9519500,0.226211535713745,22.41,184.19,175.742294311523,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.22982797404819,0.149049355297838
15070101,9519500,0.145192610031807,21.93,113.88,169.427276611328,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.77281496266981,0.10556360235939
15070101,9519501,0.491443794549708,22.01,198.72,212.207855224609,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-0.0342281631256729,0.185511698619711
15070101,9519501,0.226211354568649,22.41,184.19,175.742294311523,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.22982900892751,0.149049355297838
15070101,9519501,0.14503706433491,21.93,113.88,169.427276611328,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.77406879203864,0.10556360235939
15070101,9519501,0.0257155006475727,22.73,239.18,152.868072509766,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-3.63460940665806,0.0723705925097796
15050100,9479500,0.681570628797554,19.69,243.67,330.983970994216,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,0.760999187079111,0.0657949599478733
15050100,9479500,0.282350608169548,19.77,212.75,330.983970994216,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-0.932831547498355,0.0635035705479785
15050100,9479500,0.0110057633849077,18.88,290.38,330.875549316406,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-4.49826942444835,0.0678070625205476
